Name,Lat,Lon
IMG_20200513_145946.jpg,22.44744,114.02341
IMG_20200513_150040.jpg,22.44763,114.02332
IMG_20200513_150129.jpg,22.44831,114.02341
IMG_20200513_150245.jpg,22.44853,114.0235
IMG_20200513_150259.jpg,22.44846,114.02322
IMG_20200513_150358.jpg,22.44845,114.02323
IMG_20200513_150408.jpg,22.44847,114.02326
IMG_20200513_150727.jpg,22.44853,114.02331
IMG_20200513_150759.jpg,22.44857,114.02326
IMG_20200513_150844.jpg,22.44868,114.02338
IMG_20200513_150935.jpg,22.44875,114.02335
IMG_20200513_150947.jpg,22.44875,114.02335
IMG_20200513_150953.jpg,22.44875,114.02335
IMG_20200513_151119.jpg,22.44872,114.02348
IMG_20200513_151155.jpg,22.4483,114.02366
IMG_20200513_151323.jpg,22.44853,114.02367
IMG_20200513_151348.jpg,22.44856,114.02354
IMG_20200513_151526.jpg,22.44865,114.02366
IMG_20200513_151639.jpg,22.44932,114.02448
IMG_20200513_151722.jpg,22.4488,114.02399
IMG_20200513_151809.jpg,22.44841,114.02491
IMG_20200513_151851.jpg,22.44853,114.02396
IMG_20200513_152030.jpg,22.44847,114.02454
IMG_20200513_152135.jpg,22.44823,114.0251
IMG_20200513_152236.jpg,22.44802,114.02514
IMG_20200513_152335.jpg,22.44826,114.02538
IMG_20200513_152717.jpg,22.44826,114.02518
IMG_20200513_152940.jpg,22.44931,114.0251
IMG_20200513_153008.jpg,22.44878,114.02435
IMG_20200513_153122.jpg,22.4488,114.02434
IMG_20200513_153148.jpg,22.44928,114.02467
IMG_20200513_153202.jpg,22.44928,114.02467
IMG_20200513_153309.jpg,22.44851,114.02425
IMG_20200513_153329.jpg,22.44929,114.02376
IMG_20200513_153405.jpg,22.44929,114.02376
IMG_20200513_153500.jpg,22.44938,114.02386
IMG_20200513_153518.jpg,22.44938,114.02386
IMG_20200513_153619.jpg,22.45023,114.02471
IMG_20200513_153710.jpg,22.44987,114.02441
IMG_20200513_153744.jpg,22.45007,114.02441
IMG_20200513_153803.jpg,22.45007,114.02441
IMG_20200513_153843.jpg,22.44992,114.0244
IMG_20200513_153904.jpg,22.44995,114.02447
IMG_20200513_153923.jpg,22.44995,114.02447
IMG_20200513_154007.jpg,22.4496,114.02461
IMG_20200513_154126.jpg,22.44936,114.02519
IMG_20200513_154209.jpg,22.44966,114.02549
IMG_20200513_154329.jpg,22.45039,114.0251
IMG_20200513_154433.jpg,22.45042,114.02499
IMG_20200513_154749.jpg,22.45058,114.02478
IMG_20200513_154844.jpg,22.45038,114.02438
IMG_20200513_155002.jpg,22.45082,114.02447
IMG_20200513_155133.jpg,22.45083,114.02441
IMG_20200513_155227.jpg,22.45088,114.02455
IMG_20200513_155332.jpg,22.45161,114.02477
IMG_20200513_155432.jpg,22.45124,114.02457
IMG_20200513_155554.jpg,22.45121,114.02524
IMG_20200513_155738.jpg,22.45128,114.02481
IMG_20200513_155903.jpg,22.45163,114.02433
IMG_20200513_155951.jpg,22.45175,114.02425
IMG_20200513_160024.jpg,22.45175,114.02425
IMG_20200513_160222.jpg,22.45228,114.02347
IMG_20200513_160258.jpg,22.4518,114.0234
IMG_20200513_160435.jpg,22.45137,114.02331
IMG_20200513_160519.jpg,22.4514,114.02333
IMG_20200513_160603.jpg,22.4514,114.02333
IMG_20200513_160655.jpg,22.45114,114.02387
IMG_20200513_160752.jpg,22.45121,114.02386
IMG_20200513_160812.jpg,22.45107,114.02381
IMG_20200513_160848.jpg,22.45097,114.02374
IMG_20200513_160918.jpg,22.45097,114.02374
IMG_20200513_161053.jpg,22.45086,114.02431
IMG_20200513_161108.jpg,22.45086,114.02431
IMG_20200513_161249.jpg,22.45127,114.02399
IMG_20200513_161515.jpg,22.45055,114.02435
IMG_20200513_161521.jpg,22.45055,114.02435
IMG_20200513_161715.jpg,22.45049,114.02435
IMG_20200513_161750.jpg,22.44988,114.02403
IMG_20200513_161834.jpg,22.45,114.02447
IMG_20200513_161903.jpg,22.45036,114.02384
IMG_20200513_161935.jpg,22.45036,114.02384
IMG_20200513_162104.jpg,22.45006,114.0233
IMG_20200513_162126.jpg,22.45006,114.0233
IMG_20200513_162418.jpg,22.45048,114.02345
IMG_20200513_162451.jpg,22.4501,114.02335
IMG_20200513_162536.jpg,22.44998,114.02357
IMG_20200513_162611.jpg,22.44998,114.02357
IMG_20200513_162732.jpg,22.44935,114.02386
IMG_20200513_162917.jpg,22.44971,114.02374
IMG_20200513_163014.jpg,22.44897,114.02351
IMG_20200513_163102.jpg,22.44862,114.02318
IMG_20200513_163151.jpg,22.44975,114.02293
IMG_20200513_163241.jpg,22.45007,114.02272
IMG_20200513_163326.jpg,22.45007,114.02272
IMG_20200513_163401.jpg,22.45007,114.02238
IMG_20200513_163527.jpg,22.44973,114.02235
IMG_20200513_163717.jpg,22.44915,114.02252
IMG_20200513_163739.jpg,22.44915,114.02252
IMG_20200513_163824.jpg,22.44942,114.02258
IMG_20200513_163851.jpg,22.44981,114.02276
IMG_20200513_164026.jpg,22.44968,114.02351
IMG_20200513_164118.jpg,22.44975,114.02345
IMG_20200513_164234.jpg,22.44855,114.02259
IMG_20200513_164302.jpg,22.44855,114.02259
IMG_20200513_164308.jpg,22.44855,114.02259
IMG_20200513_164414.jpg,22.44976,114.02334
IMG_20200513_164423.jpg,22.44976,114.02334
IMG_20200513_164526.jpg,22.44856,114.02244
IMG_20200513_164607.jpg,22.44908,114.02252
IMG_20200513_164722.jpg,22.44852,114.02242
IMG_20200513_164829.jpg,22.44788,114.02189
IMG_20200513_165033.jpg,22.44757,114.02312
IMG_20200513_165247.jpg,22.44739,114.02336
IMG_20200513_165333.jpg,22.44706,114.0232
IMG_20200513_170037.jpg,22.44467,114.02285
IMG_20200513_170219.jpg,22.44457,114.02111
IMG_20200513_170342.jpg,22.44464,114.02061
IMG_20200513_170551.jpg,22.4446,114.02029
IMG_20200513_170600.jpg,22.44465,114.02019
IMG_20200513_170631.jpg,22.44465,114.02019
IMG_20200513_170638.jpg,22.44465,114.02019
IMG_20200513_170752.jpg,22.44517,114.02031
IMG_20200513_170800.jpg,22.44517,114.02031
IMG_20200513_170815.jpg,22.44482,114.02087
IMG_20200513_171643.jpg,22.44498,114.02036
IMG_20200513_171715.jpg,22.4455,114.02058
IMG_20200513_171816.jpg,22.44525,114.02061
IMG_20200513_171855.jpg,22.44534,114.02061
IMG_20200513_171945.jpg,22.44503,114.02065
IMG_20200513_172016.jpg,22.44503,114.02065
IMG_20200513_172047.jpg,22.4451,114.0205
IMG_20200513_172109.jpg,22.44504,114.0208
IMG_20200513_172225.jpg,22.44601,114.02116
IMG_20200513_172306.jpg,22.44637,114.02169
IMG_20200513_172339.jpg,22.44637,114.02169
IMG_20200513_172422.jpg,22.4454,114.02068
IMG_20200513_172518.jpg,22.44567,114.02068
IMG_20200513_172629.jpg,22.44565,114.02065
IMG_20200513_172654.jpg,22.44592,114.02076
IMG_20200513_172839.jpg,22.44561,114.02039
IMG_20200513_172858.jpg,22.44612,114.01981
IMG_20200513_172921.jpg,22.44552,114.02032
IMG_20200513_173045.jpg,22.44582,114.01953
IMG_20200513_173112.jpg,22.44574,114.01894
IMG_20200513_173135.jpg,22.44588,114.0189
IMG_20200513_173220.jpg,22.44568,114.01881
IMG_20200513_173333.jpg,22.44506,114.01894
IMG_20200513_173410.jpg,22.44503,114.01929
IMG_20200513_173448.jpg,22.44531,114.01904
IMG_20200513_173527.jpg,22.44484,114.01889
IMG_20200513_173617.jpg,22.4449,114.01887
IMG_20200513_173651.jpg,22.4449,114.01887
IMG_20200513_173715.jpg,22.44485,114.01929
IMG_20200513_173743.jpg,22.44486,114.01949
IMG_20200513_173844.jpg,22.44523,114.02034
IMG_20200513_174016.jpg,22.44535,114.02001
IMG_20200513_174126.jpg,22.44552,114.0204
IMG_20200513_174138.jpg,22.44531,114.01991
IMG_20200513_174228.jpg,22.44538,114.02061
IMG_20200513_174247.jpg,22.44549,114.01953
IMG_20200513_174307.jpg,22.44533,114.02032
IMG_20200513_174446.jpg,22.44593,114.02052
IMG_20200513_174501.jpg,22.44593,114.02052
IMG_20200513_174525.jpg,22.44544,114.02019
IMG_20200513_174630.jpg,22.44609,114.02002
IMG_20200513_174647.jpg,22.44609,114.02002
IMG_20200513_174834.jpg,22.44568,114.02052
